,created_at,text
316,2020/12/16 07:58:27,寒すぎて『侍戦隊シンケンジャー』（さむらいせんたいシンケンジャー）は、2009年2月15日から2010年2月7日まで、テレビ朝日系列で毎週日曜7:30 - 8:00（JST）に全49話が放送された、東映制作の特撮テレビドラマ、およ… https://t.co/YUc9P4x69p
317,2020/12/16 07:58:23,寒すぎてサムになった
318,2020/12/16 07:58:22,寒すぎてsome  lieの極意になった
319,2020/12/16 07:58:15,寒すぎてｻﾑに頭突きしたくなった(ｻﾑ誰)(？？？？？？？？？)
320,2020/12/16 07:58:12,おはありです！寒すぎてサム・ウィトウィッキーになったわ
321,2020/12/16 07:58:10,さすがに寒すぎてSAMSUNGになった
322,2020/12/16 07:58:04,寒すぎてキュアブロッサムになった #shindanmaker https://t.co/I5cyA5SPBc ﾜｲもプリキュア(*´ω｀*)
323,2020/12/16 07:57:39,雪降ってるし寒すぎてサム・フィッシャーになった
324,2020/12/16 07:57:35,起きたら寒すぎて冷凍人間になったかと思ったよ⛄️  おはよう……………🙌
325,2020/12/16 07:57:21,はーーーーー！！！さむすぎない！！？？？寒すぎてサムになったわね……👨
326,2020/12/16 07:57:00,寒すぎてサムスになった
327,2020/12/16 07:56:58,寒すぎてサム・スミスになった
328,2020/12/16 07:56:49,寒すぎてSUM41になった
329,2020/12/16 07:56:36,寒すぎてサノスになった
330,2020/12/16 07:56:21,寒すぎてサムになったわね、、、🕺
331,2020/12/16 07:56:20,寒すぎてサムスになった
332,2020/12/16 07:56:19,寒すぎてサムギョプサルになった
333,2020/12/16 07:56:01,寒すぎて侍ジャパンになった #shindanmaker https://t.co/6xvFdY2mTJ
334,2020/12/16 07:55:53,寒すぎてｻﾑになった。ｵｯﾊﾏｰ!('ᴗ'三Σ[___]
335,2020/12/16 07:55:45,寒すぎてサムライ8になったわね 暖を失ったな…
336,2020/12/16 07:55:30,寒すぎてサムスン電子の社長になった
337,2020/12/16 07:55:29,寒すぎて寒リミナル・シンクロニシティになった
338,2020/12/16 07:55:27,いや寒すぎる〜寒すぎてサムになった〜〜
339,2020/12/16 07:55:19,寒すぎてサムライ・キャリバーになった #shindanmaker https://t.co/EzBWYNlXIo
340,2020/12/16 07:55:04,寒すぎて寒杉晋作になった
341,2020/12/16 07:54:57,寒すぎてSamsungになった
342,2020/12/16 07:54:45,寒すぎてタキシードサムになった
343,2020/12/16 07:53:42,寒すぎてさむになった
344,2020/12/16 07:53:28,寒すぎてサムソンになった #shindanmaker https://t.co/rFtDjJV368
345,2020/12/16 07:53:26,寒すぎてサムになったわね
346,2020/12/16 07:53:24,ガチで寒すぎてｻﾑｽ。になった
347,2020/12/16 07:53:05,寒すぎて冷凍食品になった
348,2020/12/16 07:53:04,寒すぎてサムシングエルスになった！
349,2020/12/16 07:52:43,寒すぎてサム・ライミになったわね…
350,2020/12/16 07:52:40,寒すぎてランサムウェアになった #shindanmaker https://t.co/f75iTlqamY
351,2020/12/16 07:52:36,寒すぎて関数になった
352,2020/12/16 07:52:36,寒すぎてミッションちゃんになった
353,2020/12/16 07:51:13,さむっ！寒すぎて、キャプテンファルコンになったわね...（キャラ選択ミス
354,2020/12/16 07:51:11,寒すぎてサムスになった
355,2020/12/16 07:51:10,寒すぎてランサムウェアになった
356,2020/12/16 07:50:24,寒すぎてサムイ島になった
357,2020/12/16 07:50:20,寒すぎてサムスになったわね
358,2020/12/16 07:50:09,寒すぎて サムライハートに なったわね
359,2020/12/16 07:50:02,寒すぎてサムソンリーになったわね
360,2020/12/16 07:50:00,寒すぎてサムスになった😇
361,2020/12/16 07:49:59,寒すぎてサムスになったからおっぱいでかい金髪の美女に生まれ変わった
362,2020/12/16 07:49:56,寒すぎてサムエル・ホドリゲスになったわね…
363,2020/12/16 07:49:45,寒すぎて目が覚めた てか昨日から急激に寒くなったな https://t.co/y8wjMTNx5g
364,2020/12/16 07:49:29,寒すぎてサムスになった
365,2020/12/16 07:49:23,寒すぎてボブになった
366,2020/12/16 07:49:00,寒すぎてジム寒冷地仕様になったわね
367,2020/12/16 07:48:36,外が寒すぎて、北島サブちゃんになったわね…
368,2020/12/16 07:47:17,寒すぎてSAM関数になった
369,2020/12/16 07:47:15,車内寒すぎて氷漬けになった
370,2020/12/16 07:47:15,寒すぎて佐村河内になった
371,2020/12/16 07:47:07,寒すぎてサム・ライミになった
372,2020/12/16 07:46:38,おはよう！ 寒すぎてサムス・アランになったわね
373,2020/12/16 07:46:24,寒すぎてサムスになった https://t.co/yfaNXVLkDd
374,2020/12/16 07:46:11,寒すぎて裏切られたような気持ちになったけど冬だから当たり前
375,2020/12/16 07:46:11,寒すぎてサムギョプサルになった(ガチ)
376,2020/12/16 07:45:52,寒すぎてサムになった…………
377,2020/12/16 07:45:48,寒すぎて寒エルジャクソンになった(;ŏ﹏ŏ)
378,2020/12/16 07:45:20,寒すぎてサムスになったわね(なってない) https://t.co/fESrhIRuyy
379,2020/12/16 07:45:00,寒すぎてサムになった
380,2020/12/16 07:44:46,寒すぎてサムスンになった
381,2020/12/16 07:44:44,寒すぎてフェデレーションフォース隊員になった
382,2020/12/16 07:44:39,寒すぎてサムソンリーになった
383,2020/12/16 07:44:26,寒すぎてSUM関数になった
384,2020/12/16 07:44:25,職場寒すぎてなんとか体暖めようと運動してたら筋肉痛になった
385,2020/12/16 07:44:05,寒すぎてサムスになったわね
386,2020/12/16 07:44:03,寒すぎてサムライになった
387,2020/12/16 07:43:51,寒すぎてステイサムになったわね…
388,2020/12/16 07:43:06,寒すぎてサムになった
389,2020/12/16 07:42:06,寒い……寒い… 寒すぎて……侍になったわね……
390,2020/12/16 07:41:57,寒すぎて、サムス・アランになったわね。
391,2020/12/16 07:41:21,寒すぎてsum41になった
392,2020/12/16 07:41:14,寒すぎて佐村河内守になった。
393,2020/12/16 07:40:19,寒すぎてサムスになった
394,2020/12/16 07:40:10,寒すぎて寒糸になった
395,2020/12/16 07:40:02,電車の中でゲームしてたけど寒すぎて指ダメになった
396,2020/12/16 07:39:55,寒すぎてサムスになったので球体になって転げ回ってる
397,2020/12/16 07:39:46,寒すぎてサムスになったわね…()
398,2020/12/16 07:39:37,寒すぎてサムになったし炬燵から一寸たりとも動きとうない
399,2020/12/16 07:39:35,寒すぎてサム・ピルグリムになった。
400,2020/12/16 07:39:20,寒すぎてサムスになった
401,2020/12/16 07:39:19,おはよ〜  めちゃくちゃ寒い！！ 寒すぎて 二度寝しそうになった💦  危ない、危ない(⁎˃ᴗ˂⁎)💦  今日と明日は夜まで。 がんばるべし。  今日の公演も 楽しんできてくださいね❣️  あたたかくして 行ってらっしゃい(*^^*)
402,2020/12/16 07:38:35,何度なんやろか？寒すぎてSAMになったはー
403,2020/12/16 07:38:13,寒すぎて20/20飛行破壊不能になったわ
404,2020/12/16 07:38:10,寒すぎてサム・ポーター・ブリッジズになった
405,2020/12/16 07:37:47,寒すぎてSUMMY DAY SONGになった
406,2020/12/16 07:37:38,寒すぎてブリブリザードになった
407,2020/12/16 07:37:28,寒すぎて終わりになった
408,2020/12/16 07:37:24,寒すぎてサムスになった
409,2020/12/16 07:37:20,寒すぎてすべてが困難になった
410,2020/12/16 07:36:53,寒すぎてサムスになった
411,2020/12/16 07:36:23,寒すぎてサムスン電子になった
412,2020/12/16 07:36:19,寒すぎて、サム・ロックウェルになったわ
413,2020/12/16 07:36:17,寒すぎてステイサムになった。
414,2020/12/16 07:35:29,寒すぎてサムスになったわね
415,2020/12/16 07:35:28,寒すぎて、サム・ウィンチェスターになったわ
416,2020/12/16 07:34:36,寒すぎてサムギョプサルになった
417,2020/12/16 07:34:15,寒すぎてサムライミになったからスパイダーマン撮ってくる
418,2020/12/16 07:34:02,寒すぎてサムになったわね
419,2020/12/16 07:33:43,寒すぎてムシュー・ギイになった
420,2020/12/16 07:33:04,寒すぎてﾗﾗﾗﾗｻﾑﾊﾞﾃｨﾄｩﾅｲﾄになった
421,2020/12/16 07:32:38,寒すぎてサムニウム人になった #shindanmaker https://t.co/JEbVeaKY0w
422,2020/12/16 07:32:04,寒すぎてむり……………だったけどこれ見て元気になった最高……………
423,2020/12/16 07:31:46,寒すぎてI wanna love somebody tonightになった
424,2020/12/16 07:31:32,おはようございます〜！あまりにも寒い！寒すぎてサムス・アランになったので惑星ゼーベスの宇宙海賊を滅ぼしてきます。
425,2020/12/16 07:31:12,寒すぎてサムソンになった
426,2020/12/16 07:31:01,寒すぎて  サムネイルになったわね
427,2020/12/16 07:30:42,寒すぎてイサム・ダイソンになった #shindanmaker https://t.co/KrOOdFqXtL
428,2020/12/16 07:30:42,寒すぎてサム君になったわね
429,2020/12/16 07:30:34,寒すぎて侍になった
430,2020/12/16 07:30:05,寒すぎて一気に最終形態になったわ…
431,2020/12/16 07:29:48,寒すぎてステイサムになった。
432,2020/12/16 07:29:42,寒すぎてシリアス・サムになった
433,2020/12/16 07:29:18,毎日寒いしか言えない😭寒すぎてお布団から出たくないし、食器洗うのも苦痛だし、洗濯もしたくない😭なんにもやる気起きないし、寒すぎてお湯使うから手荒れるし…昨晩お布団の中でお買い物しそうになったけど、お昼でも支払いにコンビニ行くの寒すぎて無理だなって思ってやめた…寒すぎて節約になる…
434,2020/12/16 07:29:00,寒すぎてサムゲタンになった
435,2020/12/16 07:28:48,寒すぎてサムになった
436,2020/12/16 07:28:41,寒すぎて　ｻﾓ･ﾊﾝ･ｷﾝﾎﾟｰになったわね…(香港俳優
437,2020/12/16 07:28:36,寒すぎてサムスになった
438,2020/12/16 07:28:26,寒すぎてサムハンキンポーになったわね
439,2020/12/16 07:28:11,寒すぎてサムスになった。
440,2020/12/16 07:28:11,`∗)元気に生きてく
441,2020/12/16 07:28:09,寒すぎてサムスになったわね🐍
442,2020/12/16 07:28:01,寒すぎて岸本斉史の期待の新連載になったわ
443,2020/12/16 07:27:32,寒すぎてサブローーー！になった
444,2020/12/16 07:26:45,寒すぎてサムスになった
445,2020/12/16 07:25:43,寒すぎてサムライ8になった
446,2020/12/16 07:24:53,寒すぎてサムスになった
447,2020/12/16 07:24:18,雪寒すぎてむり 冷蔵庫になった
448,2020/12/16 07:23:29,寒すぎてサム・パケットになった
449,2020/12/16 07:23:14,玄関出たら寒すぎて部屋に回れ右したくなった。
450,2020/12/16 07:22:55,寒すぎてサム・ホーニッシュJr.になった
451,2020/12/16 07:21:29,寒すぎて夜中目覚めたし、冷え冷えになったレイくんが何回も布団に出入りするし冬嫌い😇
452,2020/12/16 07:20:49,寒すぎてサムスになった
453,2020/12/16 07:20:25,おっおはようございますし！！！/// ↑？？？ 寒すぎてサムゲタンになった... 頑張りましょう
454,2020/12/16 07:20:00,極寒すぎて極川寒太郎になった
455,2020/12/16 07:19:33,無理すぎて寒になった
456,2020/12/16 07:19:17,寒すぎてサム・ポーター・ブリッジスになった
457,2020/12/16 07:18:35,寒すぎてSUM41になった
458,2020/12/16 07:18:26,外寒すぎてサムスになったわ
459,2020/12/16 07:18:14,おはよっ！！  寒すぎて手が全然うごかない🥶  流行りの今年お世話になった30にんやりました〜〜〜ふふふ https://t.co/DaFwkJVvUd
460,2020/12/16 07:17:07,寒すぎてサムライになったわね  皆さんおはようございます！！！
461,2020/12/16 07:17:02,寒すぎてサムスになった
462,2020/12/16 07:16:20,寒すぎてサムスになった
